영구번호,화장실명,종류,조치,위도,경도,등급,장소명,장소ID,근거
WC051301,시립미술관(비엔날레중정),T12,place,35.1809499,126.8819328,추정,광주시립미술관정문,,"화장실명""시립미술관(비엔날레중정)"" — 네이버에서만 찾음(이름 유사 0.71) — 정확하지 않을 수 있음"
WC051300,시립미술관(비엔날레주차장),T12,place,35.1809499,126.8819328,추정,광주시립미술관정문,,"화장실명""시립미술관(비엔날레주차장)"" — 네이버에서만 찾음(이름 유사 0.71) — 정확하지 않을 수 있음"
WC051288,상수도사업본부 북부사업소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051281,북구청 구내매점앞,T12,place,35.1736798630172,126.912609790077,확인,북구청교차로,15137511,"주소·건물명""북구청"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC051280,북구청 교통지도과,T12,place,35.1728823534099,126.911631454365,확인,효죽공영주차장,20589200,"주소·건물명""효죽공영주차장"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC051270,복합문화복지커뮤니티센터,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051269,반디이원충전소(일곡점),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051268,반디가스앤오일㈜,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051249,말바우주차장 고객쉼터 옆,T12,place,35.1725238464865,126.91973646285,확인,말바우시장 제2공영주차장,152736136,"주소·건물명""말바우시장2주차장"" — 카카오·네이버가 같은 시설로 확인(68m 차이)"
WC051246,말바우만남의광장,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051243,디오LPG충전소(유),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051220,까치주유소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051216,그린에너지 알라딘서방주유소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051196,일곡제1근린공원下,T12,place,35.2095134,126.8946492,추정,일곡제1근린공원관리사무소,,"주소·건물명""일곡근린공원 관리사무소"" — 네이버에서만 찾음(이름 유사 0.90) — 정확하지 않을 수 있음"
WC051195,일곡제1근린공원(사무실옆)上,T12,place,35.2095134,126.8946492,추정,일곡제1근린공원관리사무소,,"주소·건물명""일곡근린공원 관리사무소"" — 네이버에서만 찾음(이름 유사 0.90) — 정확하지 않을 수 있음"
WC051194,운암2동 동네마당,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051183,영산강대상근린(하),T12,place,35.1903191,126.8632722,추정,영산강대상공원,,"화장실명""영산강대상근린(하)"" — 네이버에서만 찾음(이름 유사 0.71) — 정확하지 않을 수 있음"
WC051182,연제근린공원,T12,place,35.200400640828,126.856849624015,추정,연제근린공원,1730976150,"화장실명""연제근린공원"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC051148,5.18소공원,T12,place,35.1727611,126.9062834,추정,518소공원 공중화장실,,"주소·건물명""518소공원 공중화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC051134,광주우산동우체국,T12,place,35.17072993393687,126.92078544756956,확인,광주우산동우체국,24050218,"화장실명""광주우산동우체국"" — 카카오·네이버가 같은 시설로 확인(99m 차이)"
WC051119,광주도시철도공사,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051109,강변공원,T12,place,35.2123605804765,126.857531529658,추정,신용강변근린공원,588439200,"화장실명""강변공원"" — 카카오에서만 찾음(이름 유사 0.80) — 정확하지 않을 수 있음"
WC051100,SK넥트웍스㈜문흥주유소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051090,(유)오일패밀리 용두우리주유소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC034570,중부터미널주유소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC034404,오가낭뜰근린공원(1~3동),T12,place,36.5233728150337,127.255137501602,확인,오가낭뜰근린공원,387758147,"화장실명""오가낭뜰근린공원(1~3동)"" — 카카오·네이버가 같은 시설로 확인(92m 차이)"
WC050333,현대제철㈜,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC050302,대호대교쉼터공원,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC032533,연수사화장실,T12,place,35.5975355917146,127.919598556859,확인,연수사,10647830,"화장실명""연수사화장실"" — 카카오·네이버가 같은 시설로 확인(6m 차이)"
WC032506,산수입구화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC031793,39사충무근린공원,T12,place,35.264786485558375,128.34996224929594,확인,충무근린공원,610087822,"주소·건물명""충무공원"" — 카카오·네이버가 같은 시설로 확인(12m 차이)"
WC049460,빙계군립공원(후문) 화장실,T12,place,36.2298930747867,128.75707045503222,확인,빙계군립공원,15147990,"화장실명""빙계군립공원(후문) 화장실"" — 카카오·네이버가 같은 시설로 확인(131m 차이)"
WC049445,남대천고향의강 산림욕장 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC006435,당암항첨단간이,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC006420,학암포 분점도,T12,place,36.9035628124712,126.204261585869,추정,분점도,10466964,"화장실명""학암포 분점도"" — 카카오에서만 찾음(이름 유사 0.67) — 정확하지 않을 수 있음"
WC006416,삼봉야영장,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC047522,게이트볼장 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC021382,삽당령 정상,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC021319,환승주차장,T12,place,37.8606617777572,128.837355202389,확인,연곡복지회관,24008635,"주소·건물명""연곡복지회관"" — 카카오·네이버가 같은 시설로 확인(8m 차이)"
WC021288,내곡한라 남대천 체육시설 옆 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC044398,노래하는분수대,T12,place,37.6624758,126.757945,추정,노래하는분수대,,"화장실명""노래하는분수대"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044394,성저파크골프장,T12,place,37.6812802,126.7428054,추정,성저파크골프장,,"화장실명""성저파크골프장"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044393,성저테니스장,T12,place,37.6764625,126.7430696,추정,성저테니스장,,"화장실명""성저테니스장"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044392,고양인공암벽장,T12,place,37.678942,126.7401728,추정,고양인공암벽장,,"화장실명""고양인공암벽장"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044371,효자동체육시설,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC044224,백석공원 화장실,T12,place,37.6454237,126.795125,추정,백석공원,,"화장실명""백석공원 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044185,국제전시장(진달래공원),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC044181,탄현공원,T12,place,37.7013307,126.7735693,추정,탄현공원,,"화장실명""탄현공원"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044159,양촌어린이공원,T12,place,37.678178,126.7491326,추정,양촌공원,,"주소·건물명""양촌공원개방화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044153,백송화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC017396,대나리 민원출장소 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC017299,문화공원 북측,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC017282,은하수다리하부화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC015063,전재울근린공원,T12,place,37.44591657593108,126.71398794752764,확인,전재울공원,1769304094,"화장실명""전재울근린공원"" — 카카오·네이버가 같은 시설로 확인(53m 차이)"
WC015049,해오름근린공원,T12,place,37.3879640201045,126.726897149153,확인,해오름호수공원,1061670926,"화장실명""해오름근린공원"" — 카카오·네이버가 같은 시설로 확인(49m 차이)"
WC014982,승기천 신연수역,T12,place,37.4181081550544,126.694019681969,확인,신연수역 인천1호선,21161099,"주소·건물명""신연수역"" — 카카오·네이버가 같은 시설로 확인(6m 차이)"
WC014649,송현 유아숲 이동식화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC040550,선원공원,T12,place,35.8618370161544,128.515565689373,확인,선원공원,15263973,"화장실명""선원공원"" — 카카오·네이버가 같은 시설로 확인(6m 차이)"
WC012028,실내사격장(2층),T12,place,35.07347085940107,129.05409218670712,확인,영도관광사격장,11528760,"주소·건물명""부산영도관광사격장"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC012027,실내사격장(1층),T12,place,35.07347085940107,129.05409218670712,확인,영도관광사격장,11528760,"주소·건물명""부산영도관광사격장"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC012005,해양대 대학본부,T12,place,35.07486152278381,129.08826339360112,확인,국립한국해양대학교 아치캠퍼스,10943815,"주소·건물명""국립한국해양대학교"" — 카카오·네이버가 같은 시설로 확인(115m 차이)"
WC039715,송파도서관,T12,place,37.48120648794883,127.1437800046066,추정,송파위례도서관,1145046933,"화장실명""송파도서관"" — 카카오에서만 찾음(이름 유사 0.83) — 정확하지 않을 수 있음"
WC039605,2호선 잠실역(개찰구 밖),T12,place,37.51331105877401,127.10023101886318,확인,잠실역 2호선,21160809,"주소·건물명""잠실역8호선"" — 카카오·네이버가 같은 시설로 확인(6m 차이)"
WC038835,"동대문신발상가 B동, 3층",T12,place,37.5700959764114,127.013488378135,확인,동대문신발상가,27213592,"주소·건물명""동대문신발상가"" — 카카오·네이버가 같은 시설로 확인(58m 차이)"
WC045749,사랑나눔의집2 화장실,T12,place,37.3431142,127.9870317,추정,사랑나눔의집,,"화장실명""사랑나눔의집2 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC044584,행신도서관 화장실,T12,place,37.6207165,126.82836,추정,고양시립 행신도서관,,"화장실명""행신도서관 화장실"" — 네이버에서만 찾음(이름 유사 0.71) — 정확하지 않을 수 있음"
WC031608,회야강산책로,T12,place,35.402979851998,129.159710877733,추정,회야강산책로 공중화장실,2141555055,"화장실명""회야강산책로"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC022586,주천고등학교 내 화장실,T12,place,37.2753834790469,128.262920514991,확인,주천고등학교,1592061950,"화장실명""주천고등학교 내 화장실"" — 카카오·네이버가 같은 시설로 확인(7m 차이)"
WC022495,망경대산 치유센터 화장실,T12,place,37.183868821721305,128.59348654704903,확인,망경대산자연휴양림,17601091,"주소·건물명""망경대산자연휴양림"" — 카카오·네이버가 같은 시설로 확인(1m 차이)"
WC022494,망경대산 물소리동 야외화장실,T12,place,37.183868821721305,128.59348654704903,확인,망경대산자연휴양림,17601091,"주소·건물명""망경대산자연휴양림"" — 카카오·네이버가 같은 시설로 확인(1m 차이)"
WC022434,산솔면-9(응고개 마을휴양지),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC022431,산솔면-12(두위봉 등산로 입구),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC022269,고씨동굴 검표소 화장실,T12,place,37.13071330054179,128.53536973052496,확인,고씨동굴 매표소,12159982,"주소·건물명""고씨동굴매표소"" — 카카오·네이버가 같은 시설로 확인(9m 차이)"
